user_id,user_name,drinking_usage_litres,bathing_usage_litres,cooking_usage_litres,washing_usage_litres,other_usage_litres,total_usage_litres,Water_Usage_Category
96,Miraan Mannan,1.48,9.85,24.46,23.14,34.27,93.2,Low
97,Samarth Sampath,4.19,38.57,29.55,58.76,10.65,141.72,High
98,Samiha Shan,1.82,5.63,19.15,58.22,12.87,97.69,Low
99,Dhanush Maharaj,2.04,17.78,56.73,77.16,28.87,182.58,High
100,Rhea Sama,3.6,8.45,15.96,9.92,16.07,54.0,Low
1,Charvi Cherian,2.32,40.38,26.34,45.0,31.03,145.07,High
2,Romil Khosla,1.3,16.3,44.75,22.36,9.27,93.98,Low
3,Keya Sharaf,2.07,36.69,44.41,39.01,27.65,149.83,High
4,Dhruv Sankaran,3.25,29.2,50.71,64.92,23.81,171.89,High
5,Indrans Bhavsar,4.28,45.64,22.61,76.22,39.24,187.99,High
6,Tejas Lalla,4.07,52.02,45.15,51.37,1.31,153.92,High
7,Vivaan Vaidya,1.48,40.43,35.76,57.95,30.17,165.79,High
8,Khushi Chandran,4.31,9.31,51.04,51.03,28.56,144.25,High
9,Chirag Dugal,1.82,46.29,43.96,44.71,38.3,175.08,High
10,Kismat Bhalla,1.9,21.89,13.59,77.54,1.81,116.73,Normal
11,Alia D’Alia,4.74,18.35,38.59,67.59,8.64,137.91,High
12,Nitya Dyal,1.45,49.77,48.94,59.44,5.88,165.48,High
13,Anaya Choudhary,4.23,41.64,49.48,77.16,19.35,191.86,High
14,Jiya Sandal,1.77,24.55,10.75,69.62,19.26,125.95,Normal
15,Tara Borra,2.22,46.13,37.35,33.44,23.33,142.47,High
16,Kiaan Cherian,3.19,41.4,7.9,63.91,39.35,155.75,High
17,Adira Lad,1.54,7.75,14.56,68.48,33.59,125.92,Normal
18,Reyansh Aggarwal,1.12,34.44,49.13,39.52,13.57,137.78,High
19,Ishaan Golla,2.9,26.85,48.68,79.55,30.19,188.17,High
20,Vihaan Kuruvilla,2.18,29.63,12.18,28.89,20.53,93.41,Low
21,Madhav Swaminathan,2.06,56.36,47.95,29.57,20.13,156.07,High
22,Reyansh Dasgupta,4.81,8.86,35.41,50.76,15.4,115.24,Normal
23,Ryan Tata,2.07,45.8,16.62,56.92,2.81,124.22,Normal
24,Damini Kalita,1.75,13.52,54.03,30.98,14.72,115.0,Normal
25,Neysa Dhar,4.16,14.77,40.85,53.31,29.75,142.84,High
26,Arnav Chauhan,3.17,20.3,12.41,55.14,25.09,116.11,Normal
27,Rania Rastogi,2.2,53.21,5.77,10.38,3.76,75.32,Low
28,Indrajit Ganguly,2.59,53.87,42.54,24.86,39.14,163.0,High
29,Akarsh Warrior,3.78,14.73,51.42,75.22,2.26,147.41,High
30,Ivan Sheth,3.71,56.61,13.59,64.9,12.23,151.04,High
31,Miraan Wali,4.75,39.76,49.34,47.97,6.14,147.96,High
32,Akarsh Doshi,2.47,43.99,29.07,77.62,5.88,159.03,High
33,Sumer Ratti,4.1,10.97,26.76,7.74,12.25,61.82,Low
34,Adah Subramaniam,3.78,28.17,38.33,54.0,9.47,133.75,Normal
35,Oorja Kashyap,3.14,49.99,54.14,79.08,37.94,224.29,High
36,Misha Singhal,3.26,36.69,18.17,26.5,6.02,90.64,Low
37,Yuvaan Lal,2.02,26.62,36.32,55.79,27.25,148.0,High
38,Vritika Sibal,1.05,6.73,48.01,8.09,25.19,89.07,Low
39,Shaan Bassi,1.5,20.85,5.44,13.67,15.07,56.53,Low
40,Rohan Roy,4.38,13.01,24.56,49.04,35.15,126.14,Normal
41,Kabir Tank,2.17,54.63,17.61,59.2,21.1,154.71,High
42,Anya Wagle,1.46,9.2,39.89,62.6,14.69,127.84,Normal
43,Kashvi Mandal,3.91,21.29,5.84,18.37,2.7,52.11,Low
44,Eva Ganesh,1.66,43.22,25.32,71.37,28.79,170.36,High
45,Faiyaz Choudhry,2.44,57.98,25.34,15.47,21.89,123.12,Normal
46,Suhana Babu,3.84,28.3,42.49,17.56,2.17,94.36,Low
47,Pihu Chandran,2.51,7.22,58.3,24.87,27.68,120.58,Normal
48,Samar Acharya,1.39,59.8,18.97,8.87,4.34,93.37,Low
49,Vanya Dhar,1.88,15.7,54.01,41.07,28.05,140.71,High
50,Indranil Tank,4.07,17.75,39.1,69.6,10.86,141.38,High
51,Arnav Sha,2.92,18.18,50.6,67.6,11.36,150.66,High
52,Uthkarsh Suri,3.54,20.51,6.55,51.3,38.27,120.17,Normal
53,Mannat Bal,2.73,45.29,30.43,15.08,16.06,109.59,Normal
54,Umang Das,3.62,54.0,45.71,67.61,24.38,195.32,High
55,Shanaya Venkataraman,1.88,13.51,18.91,54.75,31.62,120.67,Normal
56,Indrans Deol,1.6,55.65,51.83,22.35,27.73,159.16,High
57,Yuvaan Boase,1.56,7.88,5.46,79.97,39.58,134.45,Normal
58,Romil Chakraborty,2.7,25.59,11.2,54.76,34.37,128.62,Normal
59,Anahita Ravel,1.39,45.48,16.03,24.95,32.71,120.56,Normal
60,Hunar Sachar,1.38,32.35,47.11,45.38,1.42,127.64,Normal
61,Anika Kumar,4.61,48.66,23.67,6.41,30.49,113.84,Normal
62,Shayak Bassi,1.79,9.92,31.71,79.6,24.77,147.79,High
63,Rasha Sundaram,4.84,6.71,40.54,52.11,24.8,129.0,Normal
64,Navya Vasa,3.95,59.43,9.79,62.38,12.16,147.71,High
65,Kismat Thakkar,4.95,45.89,27.83,17.18,14.59,110.44,Normal
66,Ivana Iyengar,4.68,33.2,15.88,5.65,20.73,80.14,Low
67,Taimur Ramanathan,4.93,55.04,16.65,40.83,35.36,152.81,High
68,Sara Goda,1.7,12.25,29.81,78.24,8.49,130.49,Normal
69,Anya Hans,2.2,5.33,45.68,45.51,20.52,119.24,Normal
70,Renee Bath,3.55,33.99,24.92,32.61,31.25,126.32,Normal
71,Rati Dua,2.97,31.92,32.74,51.91,19.8,139.34,High
72,Devansh Kapadia,4.08,32.43,32.69,57.08,24.54,150.82,High
73,Shray Jayaraman,1.5,25.67,34.94,24.56,14.21,100.88,Normal
74,Madhup Batra,3.94,53.17,8.87,44.01,30.54,140.53,High
75,Aayush Shenoy,2.57,39.91,32.55,18.24,33.88,127.15,Normal
76,Purab Viswanathan,2.79,29.46,28.32,30.77,26.41,117.75,Normal
77,Zeeshan Shere,1.09,26.44,17.8,49.85,35.31,130.49,Normal
78,Anahi Sachar,1.16,18.06,14.04,68.49,12.85,114.6,Normal
79,Navya Doshi,2.13,45.57,46.78,34.79,13.53,142.8,High
80,Kartik Madan,2.04,27.58,16.23,24.1,29.31,99.26,Low
81,Samarth Shenoy,3.13,32.1,23.65,58.46,28.39,145.73,High
82,Samar Chahal,4.07,20.04,27.21,50.49,5.42,107.23,Normal
83,Mamooty Kata,3.69,56.09,31.93,61.83,23.16,176.7,High
84,Saira Comar,2.11,25.67,28.69,6.55,20.02,83.04,Low
85,Lavanya Kurian,2.22,57.94,8.53,51.06,16.91,136.66,High
86,Madhav Butala,3.29,48.52,18.03,39.99,28.05,137.88,High
87,Neysa Bir,4.25,42.39,39.41,48.14,31.51,165.7,High
88,Samar Gour,2.59,37.88,55.98,41.21,5.97,143.63,High
89,Pranay Varma,2.68,16.68,54.95,36.87,7.03,118.21,Normal
90,Baiju Balan,1.58,9.56,15.79,20.4,14.72,62.05,Low
91,Oorja Goyal,1.88,31.4,48.62,12.66,3.34,97.9,Low
92,Nehmat Yohannan,2.93,21.39,38.89,30.38,12.23,105.82,Normal
93,Samarth Bassi,4.72,29.11,52.7,11.49,29.62,127.64,Normal
94,Sana Majumdar,3.57,39.45,8.55,56.72,22.25,130.54,Normal
95,Kavya Taneja,4.82,33.62,16.02,67.21,7.66,129.33,Normal
96,Miraan Mannan,1.58,34.69,15.86,33.11,11.04,96.28,Low
97,Samarth Sampath,2.37,22.84,50.94,15.57,13.83,105.55,Normal
98,Samiha Shan,4.52,46.27,12.34,40.12,20.39,123.64,Normal
99,Dhanush Maharaj,2.38,56.35,10.53,30.82,2.08,102.16,Normal
100,Rhea Sama,3.64,9.89,38.75,77.4,35.94,165.62,High
1,Charvi Cherian,3.13,53.11,51.04,25.79,25.52,158.59,High
2,Romil Khosla,2.39,5.51,5.8,65.09,9.4,88.19,Low
3,Keya Sharaf,1.12,51.73,54.12,62.22,22.58,191.77,High
4,Dhruv Sankaran,4.48,50.43,17.79,71.35,24.65,168.7,High
5,Indrans Bhavsar,3.44,41.19,51.7,42.95,23.64,162.92,High
6,Tejas Lalla,4.36,48.49,38.55,6.42,2.97,100.79,Normal
7,Vivaan Vaidya,3.56,42.76,57.66,31.23,22.58,157.79,High
8,Khushi Chandran,1.01,8.86,29.05,25.71,8.08,72.71,Low
9,Chirag Dugal,3.54,18.56,27.45,58.19,33.26,141.0,High
10,Kismat Bhalla,3.31,15.98,26.17,42.75,19.28,107.49,Normal
11,Alia D’Alia,3.14,29.64,33.71,74.94,20.3,161.73,High
12,Nitya Dyal,1.4,11.93,14.01,15.28,4.96,47.58,Low
13,Anaya Choudhary,1.17,13.17,38.69,49.52,25.02,127.57,Normal
14,Jiya Sandal,3.88,45.81,41.05,62.77,28.85,182.36,High
15,Tara Borra,1.05,20.62,17.68,28.61,26.94,94.9,Low
16,Kiaan Cherian,1.5,42.17,8.79,67.79,6.42,126.67,Normal
17,Adira Lad,3.42,47.93,14.74,18.56,35.35,120.0,Normal
18,Reyansh Aggarwal,2.39,33.9,10.3,71.75,39.65,157.99,High
19,Ishaan Golla,3.43,48.87,18.83,37.24,33.01,141.38,High
20,Vihaan Kuruvilla,2.66,59.44,11.22,21.33,20.66,115.31,Normal
21,Madhav Swaminathan,4.07,11.1,48.52,39.12,12.31,115.12,Normal
22,Reyansh Dasgupta,1.95,23.72,6.06,22.76,35.57,90.06,Low
23,Ryan Tata,2.38,54.64,53.26,26.22,20.7,157.2,High
24,Damini Kalita,2.15,37.29,46.52,6.45,19.61,112.02,Normal
25,Neysa Dhar,1.87,8.35,16.56,52.0,26.65,105.43,Normal
26,Arnav Chauhan,4.1,9.59,29.52,20.74,13.14,77.09,Low
27,Rania Rastogi,3.95,47.8,46.07,40.94,22.14,160.9,High
28,Indrajit Ganguly,2.99,53.29,59.47,9.93,23.54,149.22,High
29,Akarsh Warrior,2.96,21.84,22.71,52.16,33.42,133.09,Normal
30,Ivan Sheth,1.12,25.75,16.37,69.22,5.01,117.47,Normal
31,Miraan Wali,1.71,10.81,43.42,25.95,18.2,100.09,Normal
32,Akarsh Doshi,3.12,31.89,22.16,64.93,1.24,123.34,Normal
33,Sumer Ratti,3.12,19.74,12.88,57.37,29.8,122.91,Normal
34,Adah Subramaniam,4.23,9.13,43.44,70.32,32.16,159.28,High
35,Oorja Kashyap,4.39,34.81,54.31,34.2,24.68,152.39,High
36,Misha Singhal,3.3,35.23,10.92,79.12,13.75,142.32,High
37,Yuvaan Lal,3.71,30.39,24.03,25.02,5.61,88.76,Low
38,Vritika Sibal,3.61,49.67,9.44,21.9,6.92,91.54,Low
39,Shaan Bassi,2.62,43.88,21.29,76.03,11.68,155.5,High
40,Rohan Roy,4.68,5.12,27.39,77.96,8.93,124.08,Normal
41,Kabir Tank,2.94,45.25,21.32,60.78,23.36,153.65,High
42,Anya Wagle,2.28,21.32,44.28,77.87,31.89,177.64,High
43,Kashvi Mandal,3.39,21.75,20.82,5.67,13.68,65.31,Low
44,Eva Ganesh,3.15,10.8,29.39,73.21,29.55,146.1,High
45,Faiyaz Choudhry,4.76,14.66,57.78,30.58,36.48,144.26,High
46,Suhana Babu,3.09,16.7,7.32,9.37,27.74,64.22,Low
47,Pihu Chandran,3.26,18.26,33.66,79.37,35.2,169.75,High
48,Samar Acharya,4.09,13.83,9.42,5.78,18.27,51.39,Low
49,Vanya Dhar,4.63,26.53,14.31,13.58,17.95,77.0,Low
50,Indranil Tank,2.66,22.37,19.27,30.13,32.41,106.84,Normal
51,Arnav Sha,3.52,46.16,56.27,58.56,26.41,190.92,High
52,Uthkarsh Suri,2.58,18.45,50.24,67.17,35.17,173.61,High
53,Mannat Bal,2.37,34.13,19.24,64.75,16.83,137.32,High
54,Umang Das,4.13,16.92,26.72,13.85,37.31,98.93,Low
55,Shanaya Venkataraman,4.52,10.92,57.44,39.9,27.18,139.96,High
56,Indrans Deol,4.57,55.36,16.92,39.6,10.07,126.52,Normal
57,Yuvaan Boase,2.64,56.23,30.07,30.86,1.76,121.56,Normal
58,Romil Chakraborty,3.07,59.54,37.57,68.8,29.17,198.15,High
59,Anahita Ravel,1.21,20.56,21.74,6.47,11.75,61.73,Low
60,Hunar Sachar,2.14,34.34,28.67,72.17,13.81,151.13,High
61,Anika Kumar,2.04,20.3,36.7,41.0,30.37,130.41,Normal
62,Shayak Bassi,1.71,18.05,47.79,33.24,14.91,115.7,Normal
63,Rasha Sundaram,3.37,10.87,8.9,47.85,16.42,87.41,Low
64,Navya Vasa,1.16,24.54,57.62,36.56,2.1,121.98,Normal
65,Kismat Thakkar,3.0,54.03,46.09,19.86,36.12,159.1,High
66,Ivana Iyengar,1.89,47.25,51.23,39.67,3.84,143.88,High
67,Taimur Ramanathan,4.99,27.87,58.44,48.4,17.15,156.85,High
68,Sara Goda,4.38,30.07,39.32,39.47,3.33,116.57,Normal
69,Anya Hans,3.95,31.83,11.14,35.4,12.06,94.38,Low
70,Renee Bath,2.9,36.4,29.72,29.23,23.66,121.91,Normal
71,Rati Dua,4.44,24.78,39.35,59.3,10.66,138.53,High
72,Devansh Kapadia,4.49,52.74,46.54,56.31,6.3,166.38,High
73,Shray Jayaraman,2.42,38.03,36.67,14.95,14.37,106.44,Normal
74,Madhup Batra,2.72,14.0,43.67,24.36,4.82,89.57,Low
75,Aayush Shenoy,1.62,58.49,9.71,37.11,17.27,124.2,Normal
76,Purab Viswanathan,1.34,54.02,31.81,34.72,10.45,132.34,Normal
77,Zeeshan Shere,3.35,14.74,49.68,11.5,28.82,108.09,Normal
78,Anahi Sachar,1.58,29.16,5.83,36.64,25.09,98.3,Low
79,Navya Doshi,3.82,48.44,39.47,69.99,7.29,169.01,High
80,Kartik Madan,3.81,52.35,45.9,16.71,17.12,135.89,High
81,Samarth Shenoy,1.3,34.57,30.44,32.56,19.34,118.21,Normal
82,Samar Chahal,1.72,13.99,15.46,66.88,8.62,106.67,Normal
83,Mamooty Kata,3.51,47.9,9.72,5.06,27.96,94.15,Low
84,Saira Comar,1.86,8.8,14.13,36.94,9.63,71.36,Low
85,Lavanya Kurian,3.0,56.01,26.22,56.6,10.38,152.21,High
86,Madhav Butala,1.53,22.51,42.49,22.11,38.16,126.8,Normal
87,Neysa Bir,2.36,21.15,33.83,28.58,21.06,106.98,Normal
88,Samar Gour,2.84,51.94,31.24,23.97,5.35,115.34,Normal
89,Pranay Varma,1.88,13.29,5.14,41.71,8.99,71.01,Low
90,Baiju Balan,2.2,54.71,10.74,7.61,3.11,78.37,Low
91,Oorja Goyal,4.9,19.98,9.25,59.66,27.73,121.52,Normal
92,Nehmat Yohannan,2.81,58.28,42.38,10.38,24.44,138.29,High
93,Samarth Bassi,3.82,40.9,10.25,19.11,28.11,102.19,Normal
94,Sana Majumdar,2.95,53.08,59.04,21.08,7.25,143.4,High
95,Kavya Taneja,2.43,58.7,44.43,12.75,18.93,137.24,High
96,Miraan Mannan,2.16,11.62,46.11,28.25,20.71,108.85,Normal
97,Samarth Sampath,3.42,24.72,32.48,5.28,9.98,75.88,Low
98,Samiha Shan,4.03,49.9,5.82,77.49,29.99,167.23,High
99,Dhanush Maharaj,1.32,54.83,48.59,18.88,2.35,125.97,Normal
100,Rhea Sama,1.74,33.16,36.26,43.78,20.94,135.88,High
1,Charvi Cherian,4.47,20.46,51.45,68.05,38.62,183.05,High
2,Romil Khosla,3.52,20.25,59.62,14.54,38.65,136.58,High
3,Keya Sharaf,2.83,20.09,51.03,43.82,10.15,127.92,Normal
4,Dhruv Sankaran,3.53,7.01,14.73,76.65,26.8,128.72,Normal
5,Indrans Bhavsar,1.11,49.3,52.26,50.54,39.16,192.37,High
6,Tejas Lalla,4.17,42.41,28.42,7.39,15.12,97.51,Low
7,Vivaan Vaidya,1.93,58.07,26.31,21.04,24.58,131.93,Normal
8,Khushi Chandran,4.61,39.96,10.12,60.42,15.16,130.27,Normal
9,Chirag Dugal,2.68,15.49,12.88,72.95,30.19,134.19,Normal
10,Kismat Bhalla,2.18,21.9,32.89,59.47,36.0,152.44,High
11,Alia D’Alia,4.7,57.25,58.47,49.11,31.4,200.93,High
12,Nitya Dyal,4.62,20.35,24.76,25.52,8.51,83.76,Low
13,Anaya Choudhary,1.76,13.36,40.67,75.3,14.17,145.26,High
14,Jiya Sandal,3.96,15.16,44.41,29.76,33.69,126.98,Normal
15,Tara Borra,3.01,20.44,53.92,34.47,38.09,149.93,High
16,Kiaan Cherian,3.85,50.32,43.31,56.56,29.35,183.39,High
17,Adira Lad,2.42,45.56,52.74,71.89,23.51,196.12,High
18,Reyansh Aggarwal,1.81,55.24,41.84,69.36,35.27,203.52,High
19,Ishaan Golla,1.67,7.34,48.63,15.32,1.4,74.36,Low
20,Vihaan Kuruvilla,2.75,38.94,29.74,44.26,31.99,147.68,High
21,Madhav Swaminathan,3.15,5.77,26.92,78.24,32.1,146.18,High
22,Reyansh Dasgupta,1.41,17.67,31.42,53.14,7.52,111.16,Normal
23,Ryan Tata,2.33,5.41,51.11,25.69,5.19,89.73,Low
24,Damini Kalita,4.63,39.69,44.57,77.27,33.69,199.85,High
25,Neysa Dhar,4.81,6.03,17.57,70.87,23.15,122.43,Normal
26,Arnav Chauhan,3.91,35.57,17.61,55.65,16.01,128.75,Normal
27,Rania Rastogi,3.11,14.19,21.53,29.72,13.46,82.01,Low
28,Indrajit Ganguly,3.7,39.98,36.01,75.66,12.83,168.18,High
29,Akarsh Warrior,4.88,30.86,25.04,35.13,30.88,126.79,Normal
30,Ivan Sheth,1.24,45.64,16.28,60.05,32.19,155.4,High
31,Miraan Wali,1.13,39.57,33.86,32.46,24.43,131.45,Normal
32,Akarsh Doshi,4.65,37.76,40.81,39.46,14.17,136.85,High
33,Sumer Ratti,3.97,28.29,29.72,64.12,14.54,140.64,High
34,Adah Subramaniam,3.6,52.84,48.25,63.07,27.59,195.35,High
35,Oorja Kashyap,3.83,43.16,13.27,51.49,18.39,130.14,Normal
36,Misha Singhal,1.06,22.0,31.92,18.45,18.54,91.97,Low
37,Yuvaan Lal,2.11,36.55,26.68,73.93,1.21,140.48,High
38,Vritika Sibal,2.09,36.81,10.84,42.15,14.0,105.89,Normal
39,Shaan Bassi,1.16,47.59,30.41,17.1,20.82,117.08,Normal
40,Rohan Roy,1.77,8.52,11.31,51.65,28.8,102.05,Normal
41,Kabir Tank,3.42,36.28,56.13,52.58,14.19,162.6,High
42,Anya Wagle,3.95,35.84,55.24,11.44,28.3,134.77,Normal
43,Kashvi Mandal,3.46,41.92,6.35,67.37,27.91,147.01,High
44,Eva Ganesh,1.32,31.58,32.33,70.6,20.89,156.72,High
45,Faiyaz Choudhry,3.12,26.08,12.28,53.23,33.53,128.24,Normal
46,Suhana Babu,1.5,17.65,6.56,66.42,35.01,127.14,Normal
47,Pihu Chandran,4.85,24.07,55.14,28.57,30.82,143.45,High
48,Samar Acharya,4.93,36.16,42.41,38.82,38.1,160.42,High
49,Vanya Dhar,1.71,29.12,48.04,16.49,38.43,133.79,Normal
50,Indranil Tank,3.46,58.22,53.38,20.76,34.78,170.6,High
51,Arnav Sha,1.76,17.45,21.03,41.63,7.16,89.03,Low
52,Uthkarsh Suri,3.85,59.63,51.25,45.73,36.12,196.58,High
53,Mannat Bal,2.19,22.69,46.87,41.35,26.12,139.22,High
54,Umang Das,1.53,13.69,8.88,24.04,13.1,61.24,Low
55,Shanaya Venkataraman,1.87,52.19,16.15,49.92,20.02,140.15,High
56,Indrans Deol,1.18,5.91,40.21,36.2,5.19,88.69,Low
57,Yuvaan Boase,4.41,47.15,18.81,53.04,22.89,146.3,High
58,Romil Chakraborty,1.03,58.28,15.83,71.15,6.3,152.59,High
59,Anahita Ravel,4.78,48.57,54.19,55.26,33.7,196.5,High
60,Hunar Sachar,2.28,5.02,57.2,25.31,37.73,127.54,Normal
61,Anika Kumar,3.26,35.69,39.5,34.06,33.23,145.74,High
62,Shayak Bassi,1.54,32.77,51.89,18.1,25.2,129.5,Normal
63,Rasha Sundaram,4.29,11.42,35.25,61.79,5.84,118.59,Normal
64,Navya Vasa,1.74,38.33,51.16,7.85,27.31,126.39,Normal
65,Kismat Thakkar,2.59,38.37,42.73,39.41,23.12,146.22,High
66,Ivana Iyengar,2.0,13.71,37.38,35.55,18.66,107.3,Normal
67,Taimur Ramanathan,3.26,19.24,33.12,43.02,36.31,134.95,Normal
68,Sara Goda,3.39,11.44,49.74,25.05,38.09,127.71,Normal
69,Anya Hans,1.95,22.37,39.45,25.12,38.83,127.72,Normal
70,Renee Bath,2.82,24.19,44.94,15.34,13.29,100.58,Normal
71,Rati Dua,3.17,33.21,15.96,45.77,28.3,126.41,Normal
72,Devansh Kapadia,4.5,17.2,57.72,54.57,3.08,137.07,High
73,Shray Jayaraman,2.96,43.14,17.15,8.86,18.5,90.61,Low
74,Madhup Batra,2.7,36.54,26.75,45.48,29.91,141.38,High
75,Aayush Shenoy,4.46,28.69,14.95,54.88,12.4,115.38,Normal
76,Purab Viswanathan,1.56,21.63,10.55,11.34,39.87,84.95,Low
77,Zeeshan Shere,4.57,19.03,30.13,18.69,3.98,76.4,Low
78,Anahi Sachar,2.88,53.85,46.15,61.83,19.95,184.66,High
79,Navya Doshi,3.11,59.27,14.75,51.35,21.44,149.92,High
80,Kartik Madan,3.81,34.17,11.26,47.42,5.25,101.91,Normal
81,Samarth Shenoy,3.45,8.0,48.04,44.23,36.57,140.29,High
82,Samar Chahal,4.53,58.88,14.25,54.02,12.69,144.37,High
83,Mamooty Kata,3.89,6.07,55.24,42.02,35.73,142.95,High
84,Saira Comar,2.98,56.94,11.89,5.94,27.83,105.58,Normal
85,Lavanya Kurian,2.19,11.52,26.88,73.34,21.83,135.76,High
86,Madhav Butala,1.03,18.55,27.41,60.98,16.93,124.9,Normal
87,Neysa Bir,3.09,44.3,31.32,50.8,22.13,151.64,High
88,Samar Gour,2.92,40.47,55.8,16.81,21.48,137.48,High
89,Pranay Varma,1.75,56.24,33.31,28.05,8.3,127.65,Normal
90,Baiju Balan,3.41,48.68,26.8,41.62,17.05,137.56,High
91,Oorja Goyal,3.42,46.24,10.71,37.9,32.85,131.12,Normal
92,Nehmat Yohannan,3.93,23.8,17.8,9.29,29.04,83.86,Low
93,Samarth Bassi,4.06,10.17,37.68,46.17,29.26,127.34,Normal
94,Sana Majumdar,4.08,54.99,25.87,57.14,12.37,154.45,High
95,Kavya Taneja,1.07,58.48,13.05,14.1,4.92,91.62,Low
96,Miraan Mannan,3.22,18.08,13.71,67.4,37.56,139.97,High
97,Samarth Sampath,2.56,48.68,43.82,13.4,38.54,147.0,High
98,Samiha Shan,3.31,49.24,9.26,50.62,29.6,142.03,High
99,Dhanush Maharaj,1.05,41.11,50.22,54.63,8.25,155.26,High
100,Rhea Sama,3.36,20.48,13.22,6.97,26.17,70.2,Low
1,Charvi Cherian,2.63,59.02,19.36,71.6,10.0,162.61,High
2,Romil Khosla,4.31,28.76,9.11,40.58,13.75,96.51,Low
3,Keya Sharaf,2.02,23.74,6.76,49.96,11.91,94.39,Low
4,Dhruv Sankaran,1.04,24.65,55.24,62.28,39.72,182.93,High
5,Indrans Bhavsar,4.81,52.76,33.47,11.29,17.04,119.37,Normal
6,Tejas Lalla,4.8,43.23,59.43,7.72,13.25,128.43,Normal
7,Vivaan Vaidya,4.89,35.23,32.38,68.37,12.03,152.9,High
8,Khushi Chandran,4.75,12.04,30.61,52.94,6.09,106.43,Normal
9,Chirag Dugal,3.66,14.99,13.18,15.78,23.57,71.18,Low
10,Kismat Bhalla,2.33,5.24,28.61,6.66,13.6,56.44,Low
11,Alia D’Alia,2.9,49.14,36.8,35.85,1.7,126.39,Normal
12,Nitya Dyal,1.02,15.78,53.42,55.65,14.99,140.86,High
13,Anaya Choudhary,2.25,18.02,5.85,44.06,18.83,89.01,Low
14,Jiya Sandal,4.54,17.32,15.74,65.35,34.36,137.31,High
15,Tara Borra,2.57,20.86,45.48,38.12,3.42,110.45,Normal
16,Kiaan Cherian,1.96,6.5,7.47,70.23,32.87,119.03,Normal
17,Adira Lad,2.53,7.68,23.77,29.26,4.89,68.13,Low
18,Reyansh Aggarwal,4.37,41.49,58.74,45.59,32.22,182.41,High
19,Ishaan Golla,4.35,56.72,27.58,63.29,4.88,156.82,High
20,Vihaan Kuruvilla,2.65,18.2,5.03,37.17,35.31,98.36,Low
21,Madhav Swaminathan,3.34,25.08,55.86,68.62,24.57,177.47,High
22,Reyansh Dasgupta,2.91,44.24,38.2,27.96,10.69,124.0,Normal
23,Ryan Tata,4.77,31.21,45.52,45.01,15.99,142.5,High
24,Damini Kalita,3.62,9.09,33.69,41.93,27.98,116.31,Normal
25,Neysa Dhar,3.57,52.42,13.44,61.17,11.94,142.54,High
26,Arnav Chauhan,3.06,55.86,24.62,32.84,17.98,134.36,Normal
27,Rania Rastogi,2.87,44.15,57.92,59.7,13.38,178.02,High
28,Indrajit Ganguly,1.04,20.59,59.75,19.77,8.58,109.73,Normal
29,Akarsh Warrior,3.77,31.59,5.21,6.67,23.53,70.77,Low
30,Ivan Sheth,1.92,59.18,50.33,16.22,30.72,158.37,High
31,Miraan Wali,2.12,43.95,49.41,63.97,18.23,177.68,High
32,Akarsh Doshi,4.59,34.19,48.61,59.0,27.62,174.01,High
33,Sumer Ratti,1.26,29.3,25.23,33.38,23.83,113.0,Normal
34,Adah Subramaniam,4.31,17.44,17.05,51.29,35.23,125.32,Normal
35,Oorja Kashyap,4.21,57.43,58.22,50.66,31.88,202.4,High
36,Misha Singhal,3.41,40.78,22.99,67.52,36.02,170.72,High
37,Yuvaan Lal,2.23,58.65,43.17,18.63,29.42,152.1,High
38,Vritika Sibal,1.53,12.68,29.46,25.79,34.23,103.69,Normal
39,Shaan Bassi,2.67,29.7,44.22,9.1,35.36,121.05,Normal
40,Rohan Roy,1.65,30.05,12.13,38.4,27.65,109.88,Normal
41,Kabir Tank,1.32,20.5,54.98,78.51,9.5,164.81,High
42,Anya Wagle,1.43,53.79,47.13,37.79,1.13,141.27,High
43,Kashvi Mandal,4.81,19.0,39.46,52.37,26.46,142.1,High
44,Eva Ganesh,3.64,50.24,5.12,57.63,19.52,136.15,High
45,Faiyaz Choudhry,4.03,7.71,41.06,16.43,31.52,100.75,Normal
46,Suhana Babu,2.88,18.86,18.85,68.85,5.8,115.24,Normal
47,Pihu Chandran,1.18,42.1,6.91,25.03,27.13,102.35,Normal
48,Samar Acharya,1.93,14.33,9.83,61.25,22.21,109.55,Normal
49,Vanya Dhar,1.33,5.47,40.09,44.77,15.29,106.95,Normal
50,Indranil Tank,2.02,11.0,33.09,67.48,20.51,134.1,Normal
51,Arnav Sha,1.81,48.9,26.18,14.7,39.42,131.01,Normal
52,Uthkarsh Suri,1.35,10.34,26.45,34.9,24.46,97.5,Low
53,Mannat Bal,1.37,7.42,58.52,27.91,20.01,115.23,Normal
54,Umang Das,4.62,18.03,21.03,52.15,26.35,122.18,Normal
55,Shanaya Venkataraman,3.26,55.71,26.91,24.91,12.15,122.94,Normal
56,Indrans Deol,1.44,6.34,23.72,23.78,11.84,67.12,Low
57,Yuvaan Boase,4.67,52.23,32.22,14.85,26.12,130.09,Normal
58,Romil Chakraborty,1.83,23.26,6.73,66.77,15.28,113.87,Normal
59,Anahita Ravel,4.67,6.22,27.69,52.04,20.25,110.87,Normal
60,Hunar Sachar,3.39,11.2,32.21,49.02,10.35,106.17,Normal
